data,player,language,publishedAt,short,sentiment
bayerleverkusen torjager wird einfach nicht fit - auch palacios fehlt in berlin  vor dem spiel bei union berlin haben sich die angeschlagenen wirtz und edmond tapsoba zuruckgemeldet,palacios,de,2023-04-28T10:08:24Z,bayerleverkusen torjager wird einfach nicht fit - auch palacios fehlt in berlin  vor dem spiel bei union berlin haben sich die angeschlagenen wirtz und edmond tapsoba zuruckgemeldet,1
sturmer patrik schick (r.) hat immer noch leisten-probleme  ubrigens: auch palacios () fallt im auswartsspiel bei union berlin aus - der argentinische weltmeister hat weiterhin oberschenkel-probleme,palacios,de,2023-04-28T10:32:05Z,) hat immer noch leisten-probleme  ubrigens: auch palacios () fallt im auswartsspiel bei union berlin aus - der argentinische weltmeister hat weiterhin oberschenkel-probleme,3
bayerleverkusen bayerleverkusen argentinischer fussball-weltmeister palacios hofft auf eine ruckkehr rechtzeitig zum spiel gegen den ,palacios,de,2023-04-30T07:08:12Z,bayerleverkusen bayerleverkusen argentinischer fussball-weltmeister palacios hofft auf eine ruckkehr rechtzeitig zum spiel gegen den,4
bayerleverkusen-profi palacios (vorne) umarmt lionel messi  der einzige aktuelle weltmeister der bundesliga spielt bei bayerleverkusen,palacios,de,2023-04-30T11:25:59Z,bayerleverkusen-profi palacios (vorne) umarmt lionel messi  der einzige aktuelle weltmeister der bundesliga spielt bei bayerleverkusen,1
"stark auch im defensiven mittelfeld: bayerleverkusen-profi edmond tapsoba  ,,ich habe die ganze woche daruber nachgedacht"", sagte alonso nach der partie und begrundete seine entscheidung: ,,palacios war verletzt und amiri gesperrt",palacios,de,2023-04-30T15:18:08Z,"stark auch im defensiven mittelfeld: bayerleverkusen-profi edmond tapsoba  ,,ich habe die ganze woche daruber nachgedacht"", sagte alonso nach der partie und begrundete seine entscheidung: ,,palacios war verletzt und amiri gesperrt",3
"amiri soll in bayerleverkusen verlangern - rolfes: ""wir sind in gesprachen""  schliesslich hatte neben amiri mit palacios auch ein zweiter direkter konkurrent um die beiden platze in der doppelsechs gefehlt, sodass demirbay der letzte verbliebene ""spezialist"" fur den part neben andrich war",palacios,de,2023-05-01T14:18:23Z,"amiri soll in bayerleverkusen verlangern - rolfes: ""wir sind in gesprachen""  schliesslich hatte neben amiri mit palacios auch ein zweiter direkter konkurrent um die beiden platze in der doppelsechs gefehlt, sodass demirbay der letzte verbliebene ""spezialist"" fur den part neben andrich war",2
ganz entspannt beim fruhstuck in amsterdam: bayerleverkusen trainer alonso  gegen koln darf alonso auf die ruckkehr von weltmeister palacios (/oberschenkel) hoffen,palacios,de,2023-05-01T16:20:02Z,ganz entspannt beim fruhstuck in amsterdam: bayerleverkusen trainer alonso  gegen koln darf alonso auf die ruckkehr von weltmeister palacios (/oberschenkel) hoffen,3
palacios fit fur koln  das offensichtliche derby-thema ist fur bayerleverkusen coach alonso eigentlich keines,palacios,de,2023-05-04T12:44:53Z,palacios fit fur koln  das offensichtliche derby-thema ist fur bayerleverkusen coach alonso eigentlich keines,4
"   irgendwann kamen dann adli fur bakker und hlozek fur palacios, aber das spiel neigte sich immer mehr in die von der as rom gewunschte richtung",palacios,de,2023-05-18T21:16:32Z,"irgendwann kamen dann adli fur bakker und hlozek fur palacios, aber das spiel neigte sich immer mehr in die von der as rom gewunschte richtung",3
beim abschlusstraining trug letzterer zumindest bei der ersten spielform mit drei parteien das gleiche leibchen wie palacios,palacios,de,2023-05-17T11:20:50Z,beim abschlusstraining trug letzterer zumindest bei der ersten spielform mit drei parteien das gleiche leibchen wie palacios,3
"es gibt zwei moglichkeiten fur trainer alonso (): entweder beginnt demirbay wie zuletzt beim : in stuttgart, oder amiri () bekommt seine chance neben palacios () in der startelf",palacios,de,2023-05-17T10:45:01Z,"es gibt zwei moglichkeiten fur trainer alonso (): entweder beginnt demirbay wie zuletzt beim : in stuttgart, oder amiri () bekommt seine chance neben palacios () in der startelf",3
" ""eine scheisssituation"" sei das gewesen, raumte bredlow ein, nachdem palacios den elfer zum ausgleich versenkt hatte (.)",palacios,de,2023-05-15T05:27:13Z,"""eine scheisssituation"" sei das gewesen, raumte bredlow ein, nachdem palacios den elfer zum ausgleich versenkt hatte (",1
"minute hatte willenborg auf der anderen seite einen elfmeter gegeben, auch das zu recht und in diesem fall ohne konsultation des var: als palacios im leverkusener strafraum zu spat kam und wataru endo durch ein beinstellen zu fall brachte, war ein pfiff unausweichlich, und er kam auch sofort",palacios,de,2023-05-15T04:13:50Z,"minute hatte willenborg auf der anderen seite einen elfmeter gegeben, auch das zu recht und in diesem fall ohne konsultation des var: als palacios im leverkusener strafraum zu spat kam und wataru endo durch ein beinstellen zu fall brachte, war ein pfiff unausweichlich, und er kam auch sofort",1
ukraines staatsprasident wolodymyr selenskyj nach seiner audienz beim papst in rom  der von palacios verwandelte elfmeter zum ausgleich (.) rettet bayerleverkusen,palacios,de,2023-05-14T18:35:36Z,ukraines staatsprasident wolodymyr selenskyj nach seiner audienz beim papst in rom  der von palacios verwandelte elfmeter zum ausgleich (,4
"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter in der ",palacios,de,2023-05-14T18:07:21Z,"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter in der",1
"stuttgarts bredlow: ""er lauft in meine fauste rein""  hoeness meinte damit den von bredlow an edmond tapsoba verursachten elfmeter, den palacios zum :-endstand nutzte",palacios,de,2023-05-14T17:44:28Z,"stuttgarts bredlow: ""er lauft in meine fauste rein""  hoeness meinte damit den von bredlow an edmond tapsoba verursachten elfmeter, den palacios zum :-endstand nutzte",3
 guirassy und palacios treffen vom punkt  der vom franzosischen club stade rennes ausgeliehene toptorjager serhou guirassy hatte die stuttgarter in der ,palacios,de,2023-05-14T16:58:00Z,guirassy und palacios treffen vom punkt  der vom franzosischen club stade rennes ausgeliehene toptorjager serhou guirassy hatte die stuttgarter in der,3
"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter noch fur den ausgleich (.)",palacios,de,2023-05-14T15:54:04Z,"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter noch fur den ausgleich (",1
"dass sein treffer nicht zum sieg gegen die leverkusener reichte, hatte seine ursache in dem foulelfmeter, den die leverkusener nur\xa minuten spater erhielten - und den palacios zum :-endstand verwandelte",palacios,de,2023-05-14T15:48:00Z,"dass sein treffer nicht zum sieg gegen die leverkusener reichte, hatte seine ursache in dem foulelfmeter, den die leverkusener nur\xa minuten spater erhielten - und den palacios zum :-endstand verwandelte",1
"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, erzielte ebenfalls per foulelfmeter den ausgleich (.)",palacios,de,2023-05-14T15:32:45Z,"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, erzielte ebenfalls per foulelfmeter den ausgleich (",1
"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter noch fur den ausgleich\xa(.)",palacios,de,2023-05-14T15:31:56Z,"bayerleverkusen argentinischer weltmeister palacios, der den strafstoss verschuldet hatte, sorgte ebenfalls per foulelfmeter noch fur den ausgleich\xa(",3
"bayerleverkusen vergibt leichtfertig gute ausgangsposition  gute ausgangsposition vergeben: bayerleverkusen mit hincapie, lukas hradecky und palacios (v.li.).\r  \r  dass zudem im defensiven mittelfeld, in dem leader andrich mit einer fussverletzung auszufallen droht, palacios nach seiner verletzungspause noch nicht die alte sicherheit ausstrahlte und ungewohnt fehlerhaft agierte, erschwert die aufgabe nochmal",palacios,de,2023-05-12T09:44:10Z,"bayerleverkusen vergibt leichtfertig gute ausgangsposition  gute ausgangsposition vergeben: bayerleverkusen mit hincapie, lukas hradecky und palacios (v",4
"sein ausfall ware definitiv ein herber verlust fur die alonso-elf, denn andrich ist im defensiven mittelfeld ein entscheidender faktor, da auch palacios nach seiner verletzungspause noch nicht wieder seine normalform erreicht hat",palacios,de,2023-05-12T09:07:19Z,"sein ausfall ware definitiv ein herber verlust fur die alonso-elf, denn andrich ist im defensiven mittelfeld ein entscheidender faktor, da auch palacios nach seiner verletzungspause noch nicht wieder seine normalform erreicht hat",2
"torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage  palacios: starke kombination mit wirtz, die fast zum : gefuhrt hatte",palacios,de,2023-05-11T23:42:49Z,"torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage  palacios: starke kombination mit wirtz, die fast zum : gefuhrt hatte",4
"als zuletzt namlich mit palacios bei union berlin einer der beiden sechser fehlte, stellte der spanier innenverteidiger edmond tapsoba auf die fur ihn ungewohnte position, auf der der abwehrspieler aber durchaus uberzeugte",palacios,de,2023-05-11T22:53:37Z,"als zuletzt namlich mit palacios bei union berlin einer der beiden sechser fehlte, stellte der spanier innenverteidiger edmond tapsoba auf die fur ihn ungewohnte position, auf der der abwehrspieler aber durchaus uberzeugte",3
"bakker) - hincapie, palacios, andrich (+",palacios,de,2023-05-11T20:54:33Z,"bakker) - hincapie, palacios, andrich (+",4
und auch die personalie palacios ist offen,palacios,de,2023-05-10T12:18:13Z,und auch die personalie palacios ist offen,4
" bayerleverkusen: hradecky - kossounou, andrich, tapsoba - frimpong (.+ fosu-mensah), palacios, demirbay, hincapie - diaby (.+ tah), wirtz (",frimpong,de,2023-03-19T18:38:59Z,"bayerleverkusen: hradecky - kossounou, andrich, tapsoba - frimpong (",4
"   diaby verfehlte das munchner tor mit einem -meter-schuss nur knapp, und yann sommer, der torhuter des fc bayern, hielt einen schuss von frimpong auf die kurze ecke (.)",frimpong,de,2023-03-19T18:39:29Z,"diaby verfehlte das munchner tor mit einem -meter-schuss nur knapp, und yann sommer, der torhuter des fc bayern, hielt einen schuss von frimpong auf die kurze ecke (",1
" doch bayerleverkusen war nun am drucker und noch bevor die munchner ihre erste chance hatten, gab es weitere chancen durch diaby (.), frimpong (.) und palacios (.)",frimpong,de,2023-03-19T19:02:39Z,"), frimpong (",4
 freiwillig verzichtet koeman auf den bei bayerleverkusen derzeit sehr erfolgreichen flugelspieler frimpong,frimpong,de,2023-03-23T17:50:08Z,freiwillig verzichtet koeman auf den bei bayerleverkusen derzeit sehr erfolgreichen flugelspieler frimpong,1
bayerleverkusen rechtsverteidiger nach trainerwechsel in der elftal nicht mehr gefragt  nach herausragenden leistungen im herbst gelang frimpong noch der sprung in den wm-kader der niederlande,frimpong,de,2023-03-26T19:54:13Z,bayerleverkusen rechtsverteidiger nach trainerwechsel in der elftal nicht mehr gefragt  nach herausragenden leistungen im herbst gelang frimpong noch der sprung in den wm-kader der niederlande,3
"formstark, aber nicht fur die hollandische a-nationalelf nominiert: bayerleverkusen frimpong  frimpong () ragt mit sieben liga-toren und funf vorlagen in dieser fur bayerleverkusen schwierigen saison heraus",frimpong,de,2023-03-27T13:10:29Z,"formstark, aber nicht fur die hollandische a-nationalelf nominiert: bayerleverkusen frimpong  frimpong () ragt mit sieben liga-toren und funf vorlagen in dieser fur bayerleverkusen schwierigen saison heraus",3
"bayerleverkusen hat verteidiger auf der liste, den der sc langfristig binden mochte  fur bayerleverkusen ist sildillia in vielerlei hinsicht interessant: zum einen, weil offensivverteidiger frimpong fur den sommer als heisser wechselkandidat gilt",frimpong,de,2023-03-28T14:36:43Z,"bayerleverkusen hat verteidiger auf der liste, den der sc langfristig binden mochte  fur bayerleverkusen ist sildillia in vielerlei hinsicht interessant: zum einen, weil offensivverteidiger frimpong fur den sommer als heisser wechselkandidat gilt",4
