data,player,language,publishedAt,Label,sentiment,sentiment_label
rb leipzig forward christopher nkunku will be joining the chelsea squad in the summer new recruits joao felix mudryk and raheem sterling were three of the boehly era players to make an appearance at stamford bridge conor gallagher is one of those likely to be sold on this summer as chelsea trim their squad he said we had to increase the size of the changing room because it didn t fit the size of the squad,mudryk,en,2023-04-19T13:52:43Z,,4,neutral
as recently as january they were still in contact with the winger according to sky sports opens in new tab viewing him as an alternative to mudryk,mudryk,en,2023-04-20T12:11:24Z,,3,neutral
the blues spent a staggering PS million in january alone including a british record fee for enzo fernandez PS million PS million on mudryk a PS million loan fee for joao felix s services as well as considerable fees for benoit badiashile noni madueke and malo gusto,mudryk,en,2023-04-21T11:58:34Z,,1,negativ
and it s been through a lot of very shrewd moves some through the draft some through trades and all kinds of different creative ways of player procurement meanwhile chelsea have spent big in several players such as enzo fernandez mudryk noni madueke benoit badiashile and david fofana,mudryk,en,2023-04-22T10:45:12Z,,2,neutral
most recently mudryk chose chelsea over the gunners and moises caicedo wasn t allowed to leave brighton hove albion in january while the summer before lisandro martinez moved to manchester united over the north londoners while pedro neto and douglas luiz were denied moves by their employers,mudryk,en,2023-04-25T12:00:31Z,,1,negativ
rb leipzig s christopher nkunku will arrive this summer and the club has added five players including raheem sterling and the extremely expensive mudryk via transfer plus felix on loan,mudryk,en,2023-04-27T14:35:09Z,,5,positiv
rather i am simply pointing out that spend spend spend does not mean success xa to see this we might look at the case of mudryk xa after the big fight to get him it seems that chelsea have decided he can now leave the club in a swap deal with ac milan maybe for ruben loftus cheek or kalidou koulibaly according to the express in mudryk scored goals in games with shakhtar donetsk xa with chelsea it has been goals in xa xadid arsenal ever really want him xa personally i think not but others disagree xa he cost chelsea PS m,mudryk,en,2023-05-01T08:19:08Z,,2,neutral
however having already spent hundreds of millions of pounds to acquire players like enzo fernandez mudryk wesley fofana and joao felix chelsea will need to focus on outgoings even more than incoming transfers this time around,mudryk,en,2023-05-02T01:25:40Z,,2,neutral
and that is with mudryk who cost EUR m raheem sterling at EUR m noni madueke EUR m pierre emerick aubameyang EUR m david datro fofana EUR m and joao felix on loan for a hefty fee of which no one is quite sure how much it is ,mudryk,en,2023-05-02T12:30:37Z,,1,negativ
former chelsea star nemanja matic now at roma thinks the club have an issue next season chelsea are in crisis and lost against arsenal on tuesday night amid a dismal run of form pochettino has been out of work since he parted ways with paris saint germain he also pointed out that not all of those young stars the likes of enzo fernandez mudryk and noni madueke who were all part of new owner todd boehly s PSm plus spending spree since taking over will develop at the same rate,mudryk,en,2023-05-03T05:39:53Z,,2,neutral
mudryk chelsea s second most expensive buy of the season was mudryk who snubbed interest from arsenal to complete a stunning PSm switch from shakhtar donetsk in january,mudryk,en,2023-05-05T14:58:51Z,,1,negativ
lampard despaired after witnessing that but would have been more cheered by a mudryk burst that had united scrambling to clear another opening the ukrainian might have prospered from gallagher driving in behind and a hall attempt blocked,mudryk,en,2023-05-25T21:12:15Z,,2,neutral
lampard despaired after that but would have been more cheered by a mudryk burst that had united scrambling to clear another opening the ukrainian might have prospered from gallagher driving in behind and a blocked hall attempt,mudryk,en,2023-05-25T21:06:59Z,,2,neutral
but they are blessed with some highly gifted young players such as reece james noni madueke and mudryk and in mauricio pochettino who will almost certainly be taking charge they will have the perfect manger to begin a new project,mudryk,en,2023-05-22T04:53:01Z,,4,neutral
the north londoners have operated stringently in recent seasons refusing to overpay what they deem to be the true value of players such as mudryk and moises caicedo opting instead for the likes of jorginho and leandro trossard,mudryk,en,2023-05-16T15:00:00Z,,4,neutral
mateo kovacic could replace conor gallagher or n golo kante while joao felix raheem sterling hakim ziyech and christian pulisic will all want to start ahead of mudryk or noni madueke after the bournemouth win,mudryk,en,2023-05-13T00:01:52Z,,3,neutral
bayerleverkusen follow andyedmls liverpool transfer news live latest reports rumors updates what is the main aim for pochettino by nick mendolaknown for taking young talent to the next level pochettino would take over a chelsea squad with plenty of it the blues have added myriad u aged players to their first team in recent seasons including benoit badiashile wesley fofana enzo fernandez mykhailo mudryk noni madueke david datro fofana joao felix loan a good fit for the blues by joe prince wrighton paper this all makes sense,mudryk,en,2023-05-09T14:17:43Z,,4,neutral
 l equipe in french external link tottenham are interested in bayerleverkusen and ecuador left sided centre back hincapie but would be unwilling to match bayerleverkusen s PSm valuation,hincapie,en,2023-01-28T22:49:16Z,,3,neutral
daily express tottenham have reportedly submitted a late offer to bayerleverkusen for the services of hincapie as antonio conte looks to strengthen his defensive ranks in advance of tuesday s all important deadline,hincapie,en,2023-01-29T22:26:00Z,,4,neutral
 athletic subscription required external link tottenham have submitted a m euro PSm verbal offer to bayerleverkusen for the transfer of ecuador centre back hincapie ,hincapie,en,2023-01-29T23:07:08Z,,1,negativ
german daily bild via get german football news is reporting that spurs have made a EURm offer to bayerleverkusen for the january transfer of ecuadorian defender hincapie,hincapie,en,2023-01-29T23:28:44Z,,1,negativ
hincapie tottenham have made a PSm verbal offer for the bayerleverkusen defender reports bild,hincapie,en,2023-01-30T07:04:56Z,,1,negativ
hincapie in action for ecuador nick potts pa hincapie tottenham have made a PSm verbal offer for the bayerleverkusen defender reports bild,hincapie,en,2023-01-30T07:04:56Z,,1,negativ
hincapie is being linked xawith a big summer move and xapedro porro could be on his way,hincapie,en,2023-01-30T09:40:27Z,,4,neutral
hincapie bryan gil djed spence six appearances in all competitions could be the extent of spence s exertions for spurs this season the year old is heading to rennes on loan,hincapie,en,2023-01-30T14:47:19Z,,3,neutral
hincapie is being linked with a big summer move and pedro porro could be on his way,hincapie,en,2023-01-31T22:07:35Z,,4,neutral
hincapie is being linked xawith a big summer move too,hincapie,en,2023-02-15T11:13:37Z,,4,neutral
 espn external link tottenham are interested in year old ecuador defender hincapie from bayerleverkusen,hincapie,en,2023-02-15T23:00:19Z,,3,neutral
riley mcgree was also contentiously denied a penalty after hincapie clattered into the midfielder in the th minute,hincapie,en,2023-03-28T11:24:40Z,,1,negativ
strengths proactive confident quick and technically proficient hincapie is well suited to a team wanting to dominate possession and defend high up the pitch,hincapie,en,2023-03-29T11:35:08Z,positiv,5,positiv
west ham could make a move for man united full back xaaaron wan bissaka this summer wan bissaka is among west ham manager david moyes targets to strengthen their defence west ham hold an interest in xapiero hincapie left but max kilman is seen as more achievable wan bissaka had only played four minutes in the first four months of the campaign due to a combination of illness and injury,hincapie,en,2023-05-22T12:32:54Z,,3,neutral
manchester united s aaron wan bissaka is one david moyes would like and ecuador centre back hincapie at bayerleverkusen is fancied but perhaps a more achievable target would be wolves max kilman,hincapie,en,2023-05-22T11:40:14Z,,3,neutral
kendry paez is the latest exciting young players from the production line of independiente del valle the ecuadorian club responsible for moises caicedo and hincapie and a star attraction at the under world cup under way in argentina,hincapie,en,2023-05-21T17:00:46Z,,5,positiv
steidten is credited as having played a key role in the acquisitions of several young talents at the club such as edmond tapsoba frimpong and hincapie,hincapie,en,2023-05-16T12:22:18Z,,4,neutral
 santiago morales source marca rts via aficion central google translate kendry looks to be the latest outstanding product of independiente s renowned academy following the likes of jefferson montero moises caicedo and hincapie and hopefully he can dazzle us indeed in a blue shirt in a few years,hincapie,en,2023-04-27T04:57:02Z,,5,positiv
